id,firstName,lastName,address,city,state,zip,phone,sex,birthDate,stat,mood,charge
9489,Takima,Craft,P.O. Box 3890,Woodstock Valley,CT,06282,959-004-1724,1,1960-05-12,60.51812377868014,confining,EXCEED 65 MPH FOR ALL VEHICLES BY 17 MPH
9490,Elantra,Bertl,2209 Holly Rd.,Zullinger,PA,17272,878-580-0999,1,1966-11-20,92.10855288744405,unappreciated,MINOR PROHIBITED OPERATING W ALCOHOL
9491,Jeffory,Cuddehay,7808 Pine Court,Martha,KY,41159,364-516-5864,0,1992-05-18,38.24680793803621,didactic,CONSUMPTION OF ALCOHOLIC BEVERAGE ON PUBLIC STREET
9492,Yecenia,Di Ruggero,1698 Tulip Tree St.,Coxsackie,NY,12051,212-666-5293,1,1951-06-11,78.99337814965827,overcome,LICENSE REQUIRED FOR SOLICITING OR PEDDLING
9493,Mikeal,Shimwall,838 Linden Circle,Garwood,NJ,07027,973-825-6675,0,1987-02-13,50.353846708154094,restricted,REMOVE RENDER INOP REGD EQMT
9494,Ozie,Dicken,5851 Tulip Tree Circle,Orono,ME,04473,207-369-2470,1,1985-11-22,76.70018600392096,demoralized,FAILURE TO COMPLY WITH SECTIONS 503 A OR 503 4
9495,Zain,Quarrington,P.O. Box 1565,Perryton,TX,79070,325-784-4613,0,1995-06-05,60.50158518068503,useless,FAIL KEEP DOG CONF CONT PROPERLY
9496,Charnae,Legging,6921 Gum Lane,Allensville,PA,17002,878-356-7299,1,1955-06-19,18.186271929407802,rotten,UNLAWFUL USE OF COMPUTER DESTROY DATA
9497,Montravious,Golston,7603 Crabapple Way,West Bridgewater,MA,02379,617-941-5036,0,1970-11-14,23.827494969561293,trembly,STALKING INTENT TO PLACE IN FEAR
9498,Shaheedah,Henfre,6292 Fir Ln,Dunn,TX,79516,361-796-1032,1,1991-01-13,34.20640144428446,energetic,VIOLATION OF RULES ON CMWLTH PROPERTY
9499,Svetlana,Topper,2509 Cherry Rd.,Cecil,AL,36013,251-830-7736,1,1994-06-21,18.478895196344617,involved,EXCEED MAX SPEED LIM ESTB BY 28 MPH
9500,Tylor,Treat,4663 Spruce Rd,Buffalo,NY,14214,212-481-1464,0,1958-08-26,86.37749903278055,dreary,EXCEED 35 MPH IN URBAN DIST BY 12 MPH
9501,Latifah,Studman,1013 Fir Way,London,OH,43140,216-412-4761,1,1963-05-20,13.108227105161074,terrified,ALLOW ILLEGAL USE OF PLATE CARD
9502,Karlyn,Ambler,4125 Olive Blvd.,Wilkes Barre,PA,18702,223-980-0245,1,1983-12-26,71.7348103140965,helpful,RAPE OF CHILD
9503,Bilan,Wilfling,5312 Hickory Ln.,Minot,MA,02055,857-224-5355,1,1981-05-14,92.15596743389759,refreshed,TRADEMARK COUNTERFEITING OFFERS FOR SALE
9504,Antwain,Agutter,9459 Oak Ct,Camden,NJ,08105,201-255-9821,0,1950-05-12,25.73737002407435,shunned,LOUD SOUND AMPF SYSTEMS IN MOTOR VEHICLES
9505,Brockton,Keigher,202 Linden Ave.,Carson City,NV,89702,702-520-5253,0,1970-05-13,36.057094629901805,knowledgeable,IMPROPER POSITION
9506,Daysha,Murphy,9618 Birch Avenue,Catharpin,VA,20143,434-726-2377,1,1986-01-26,12.389664679993249,fine,COMMIT TO AWAIT EXTRADITION REQ
9507,Darlin,Giampietro,1210 Birch Way,Pickford,MI,49774,989-830-8830,1,1979-04-27,99.41248380099162,adored,DISCHARGE OF FIREARMS
9508,Teresita,Tschiersch,5307 Dogwood Ln,Aroda,VA,22709,571-518-5369,1,1953-04-19,60.866634836714155,exhilarated,SALE RETAIL OF DRUG EXCEPT PHARMACIST
9509,Nona,Girardoni,P.O. Box 7638,Slidell,LA,70461,318-054-5785,1,1983-04-19,84.34734151991569,defenseless,CUTTING DOWN TREES ETC
9510,Margot,Dalyiel,1653 Larch Lane,Summit Station,OH,43073,220-988-4181,1,1967-05-14,33.691938767926885,rigid,PROM PROS LOITER FOR PURP OF PROS
9511,Mycah,Madgwich,7172 Willow St.,Kalispell,MT,59904,406-008-9014,1,1951-02-06,18.77061800282869,justified,ENDANGERING WELFARE OF CHILDREN
9512,Sherra,Rofe,8330 Dogwood Road,Mcarthur,CA,96056,628-966-3304,1,1959-11-25,59.26074158814715,smart,LICENSE REQUIRED
9513,Trinh,Pierce,2761 Plum St,Manilla,IA,51454,515-642-1167,1,1952-08-03,92.30621695866208,groggy,POSSESSION OF ALCOHOL UPON STREETS
9514,Khrystina,Gurry,1063 Chestnut Avenue,Hackensack,MN,56452,612-593-9303,1,1971-06-04,74.46288163216555,dashed,OBLIGATION UPON TERMINATION OF FINANCIAL RESP
9515,Clarrissa,Lopez,9200 Palm Road,Dickerson,MD,20842,667-368-3288,1,1991-11-16,94.85943937155139,mocking,REFUSE TO MOVE OBSTRUCT HIGHWAY
9516,Fion,Carlens,194 Hawthorn Circle,Meredith,NH,03253,603-370-9638,1,1971-06-23,48.02293818455027,irked,TRANSIENT SOLICITATION WITHOUT PERMIT
9517,Lavetta,Tirte,2138 Cherry Ave,Thomson,IL,61285,779-414-6761,1,1967-08-29,52.24447151593915,confident,EXCEED 55 MPH IN OTHER LOC BY 49 MPH
9518,Sharie,Spat,7378 Alder Road,Raceland,LA,70394,225-815-4647,1,1996-05-13,71.55405100007782,confining,CONSP TO VIO 911B1 911B2 911B3
9519,Barbi,Balcombe,9252 Cypress Avenue,Burgess,VA,22432,804-038-4863,1,1988-03-24,93.92013084627001,irked,DISORDERLY CONDUCT DISTURBING THE PEACE
9520,Caden,Aronin,7505 Pear Boulevard,Sun City Center,FL,33571,863-337-1831,0,1953-04-09,19.4106657180393,rejuvenated,EXCEED MAX SPEED LIM ESTB BY 31 MPH
9521,Roshan,Files,8136 Poplar Ave.,Carson,IA,51525,641-589-0748,0,1969-09-30,70.02931944756966,inhibited,PROHIBITION AGAINST INSPECTION WITHOUT CERTIFICATION
9522,Presley,Squirrel,9708 Pear Lane,Petersham,MA,01366,351-245-2356,1,1955-07-01,48.34831711918687,industrious,AIR RIFLES PELLET GUNS PROHIBITTED
9523,Panagiota,Ewbach,1721 Beech Lane,Washington,DC,20216,202-964-6838,1,1973-03-18,90.37080472894422,scorned,UNLAWFUL OPER SNOW ATV TURN W OUT SIGNALING
9524,Neeraj,Arthars,4557 Walnut Ct.,Channelview,TX,77530,346-113-3732,0,1960-11-06,29.24815517008414,discontented,FRAUD INSOLV OBSTRUCT CLAIM OF CREDITOR
9525,Tremayne,Bondley,2111 Apple Way,Moapa,NV,89025,725-315-9956,0,1971-11-26,51.19601697066662,grieving,POSSES ACCESS DEVICE KNOWING COUNTERFEIT ALTERED
9526,Thien,Basley,9903 Alder Rd,Satsop,WA,98583,253-305-4432,0,1990-11-01,90.45940547209867,liberated,FORGE OR COUNTERFEIT STAMPS OR LABELS
9527,Sanchez,Creyke,5563 Elm Ct,Fort Worth,TX,76161,806-042-6758,0,1996-08-09,31.3621108542005,overwhelmed,EXHIBIT ANOTHER DR LIC
9528,Tyra,Jentges,899 Hawthorn Circle,Winston Salem,NC,27116,910-541-6073,1,1955-08-11,51.322653371399376,compassionate,EXCESSIVE NOISE
9529,Salvator,Michelet,7159 Walnut Court,Ottawa Lake,MI,49267,313-490-3967,0,1984-10-16,11.677984453420738,clean,TAMPER WITH PUBLIC RECORD INFORMATION
9530,Renel,Cawkill,3677 Cypress Ln,Laurelville,OH,43135,740-052-1067,0,1961-06-29,52.537214895962286,incomplete,EXCEED 25 MPH RESIDENCE DIST BY 39 MPH
9531,Lyly,Bim,2144 Elderberry Blvd,Jewell,KS,66949,316-217-0539,1,1965-03-29,58.160381411633615,accomplished,PARK REGULATIONS POSTED HOURS
9532,Tanga,Yandle,9679 Apple Ct,Paw Paw,MI,49079,313-330-5847,1,1981-05-01,42.74704141483485,jovial,DUI MINOR 1ST OFFENSE
9533,Janene,Tournay,3871 Larch Ave,Avondale,WV,24811,681-391-0534,1,1963-11-09,76.44192807940173,pissed,DRIVING UNDER SUSPENSION
9534,Irie,Gilyott,P.O. Box 941,Mortons Gap,KY,42440,364-019-8639,1,1971-04-22,64.81767586081205,needy,INTERFERENCE WITH CUSTODY OF COMMITTED PERSONS
9535,Juanito,Crombie,3884 Walnut Boulevard,Hallowell,ME,04347,207-914-9636,0,1981-08-24,91.15389618338638,inattentive,HOLDING USING CERT OF TITLE KNOWN ALTERED FORGED
9536,Pincus,Skewis,P.O. Box 594,Theodore,AL,36590,251-966-2183,0,1987-04-10,91.6350794881688,industrious,FALSE SWEARING
9537,Tria,Beartup,6820 Tupelo Circle,Pitcairn,PA,15140,223-828-7558,1,1969-11-05,58.33175178766461,shamed,VIOL REGS PROM UNDER AUTH SUBCHAP
9538,Harolyn,Gauler,P.O. Box 9437,Riverdale,NE,68870,402-574-0941,1,1959-09-17,35.61536061232606,doubtful,DISPLAY IMPROP LIGHTS
9539,Susann,Topper,7624 Elm St.,Plymouth,ME,04969,207-875-2658,1,1978-01-26,85.43259979413217,yearning,NOISES VIBRATIONS
9540,Kujtim,Yankishin,3927 Redwood Boulevard,El Paso,TX,88512,281-671-3979,0,1971-11-18,93.06475117968182,awed,PUBLIC PARK ORD
9541,Joanny,Healy,3979 Linden Circle,Denver,CO,80274,303-220-6215,1,1955-11-10,70.32365279089097,destroyed,PUBLIC CONSUMPTION OF ALCOHOL
9542,Marques,Linham,2047 Poplar Circle,Three Rivers,MA,01080,351-371-7826,0,1958-05-12,81.60263480265424,tricked,EXCEED POSTED SPEED BRIDGE BY 15 MPH
9543,Laquinta,Halwood,86 Dogwood Road,Three Rivers,CA,93271,657-602-5555,1,1977-06-02,84.11723233812762,patronizing,PUBLIC PARK REGULATIONS
9544,Filomena,Philpot,P.O. Box 2363,Hickman,TN,38567,423-179-3563,1,1967-11-22,29.641877537692956,peeved,POSS LIQUEFIED AMMONIA W INTENT TO MANU CONT SUBS
9545,Azim,Francello,P.O. Box 847,Trout Creek,MT,59874,406-195-8521,0,1956-09-22,40.16992877160003,insidious,CARELESS DRIVING
9546,Suellen,Wallhead,2697 Olive Lane,Strawberry,AR,72469,501-764-2912,1,1976-03-28,69.56238455578293,jubilant,OPEN CONTAINER
9547,Rossy,Parradye,P.O. Box 1706,Antigo,WI,54409,920-455-4550,1,1967-09-17,70.90649875109368,seductive,DISORDERLY CONDUCT
9548,Tex,Catcheside,1744 Magnolia Blvd,Ruso,ND,58778,701-533-8499,0,1956-01-11,55.911226920558356,abandoned,DISORDERLY CONDUCT
9549,Bradon,Jamson,7639 Birch St.,Lubbock,TX,79405,817-016-2936,0,1982-01-11,32.022807779673386,dead,DISORDERLY CONDUCT TOWARDS POLICE
9550,Francelia,Piscot,9880 Magnolia Ct.,Gladstone,VA,24553,434-482-3297,1,1977-02-11,73.07757447292929,encouraged,EXCEED 65 MPH FOR ALL VEHICLES BY 44 MPH
9551,Chrystian,Pile,1291 Oak Circle,Decaturville,TN,38329,931-072-5265,0,1962-12-06,73.87523702412864,invisible,ACCIDENTS INVOLVING DEATH PERSONAL INJURY
9552,Blanche,Roddie,5726 Oak Ct.,Lunenburg,MA,01462,774-879-3468,1,1973-04-06,24.933416236640433,lovable,DOG USED IN COMMISSION OF CRIME
9553,Wendell,Keppy,5937 Juniper Court,Halsey,NE,69142,402-642-3400,0,1987-01-19,72.1661733055823,hateful,EXCEED MAX SPEED LIM ESTB BY 37 MPH
9554,Luka,Aitken,639 Tulip Tree Way,Rockford,IL,61104,847-604-5532,0,1961-01-03,85.06332280437186,thrilled,RECORDS OF TRANSACTIONS COPY TO POL
9555,Sherice,Wilden,9571 Cypress Ln,Huggins,MO,65484,314-852-2918,1,1995-05-20,43.210236160908856,concerned,DUI CONTROLLED SUBSTANCE OR METABOLITE 3RD OFFENSE
9556,Kristy,Bahde,4899 Cypress Avenue,Honey Creek,WI,53138,608-174-8052,1,1957-11-11,87.30991909067119,panicky,REC D SUS D FICT ALT D ETC DRIVERS LIC
9557,Keanu,Pringuer,7300 Beech Street,Oolitic,IN,47451,463-180-0295,0,1987-01-18,96.56455088633373,worthy,TATTOOING MINOR
9558,Derrike,Drane,1627 Juniper Lane,Pep,TX,79353,281-900-4605,0,1982-01-24,75.10012640815819,insidious,FAIL TO WEAR PROTECTIVE MATERIALS
9559,Sayquan,Minmagh,6808 Yellowwood Court,Oglethorpe,GA,31068,478-117-3055,0,1950-05-01,96.27275356226848,full,NUISANCES REMAIN ON PROPERTY AFTER BEING TOLD TO LEAVE
9560,Amarilys,Sprowell,2480 Yellowwood Rd,Pingree,ND,58476,701-545-9522,1,1968-02-24,94.51227833757105,jovial,PETITION AFFIDAVIT OF CIRCULATOR
9561,Taleen,Larrosa,7703 Ash Blvd,Sanostee,NM,87461,575-772-5328,1,1950-07-04,21.735708005545384,caustic,EXCEED 35 MPH IN URBAN DIST 27 MPH
9562,Krissa,Handscomb,2217 Redwood Rd,Beaver Bay,MN,55601,507-451-6590,1,1952-03-14,60.408204051114225,pushy,FAIL TO COMPLY WITH COUNSELING
9563,Brysen,Worsell,5716 Oak Avenue,Princeton,WI,54968,715-618-9760,0,1992-06-20,68.45071289036005,depressed,VIOL RULES REGS REGIST MOTORBOATS
9564,Latifah,Conechie,4845 Oak Ct.,Houston,TX,77099,915-957-0147,1,1971-09-27,48.977080138114665,clever,NOT MAINTAINING AN ESTABLISHED PLACE OF BUSINESS
9565,Brenden,Purdy,9617 Tupelo Circle,Mc Nabb,IL,61335,708-748-5018,0,1961-06-08,73.6523731035625,mocked,AGGRAV INDEC ASSLT OVER 18 UNDER 14
9566,Cheyanne,Casari,8940 Spruce Ct,Higginson,AR,72068,501-233-1015,1,1961-02-18,72.95109619798083,dignified,TERRORISM INTIMIDATE OR COERCE A CIVILIAN POPULATION
9567,Moise,Aartsen,6385 Gum Boulevard,Schaumburg,IL,60159,618-288-6464,0,1974-03-07,23.121842984557865,jealous,MAKE FALSE WRITTEN STATEMENT
9568,Sasheen,Hastin,7700 Hawthorn Circle,White Pigeon,MI,49099,906-018-5609,1,1968-09-11,37.86528929673082,unaccepted,SUBSTANTIAL MISREPRESENTATION OF MATERIAL FACT
9569,Terrill,Cavalier,P.O. Box 3782,Gilmer,TX,75645,713-594-9376,0,1988-02-16,59.3335920290121,grateful,DUI CONTROLLED SUBSTANCE COMBINATION ALCOHOL DRUG 3RD OFFENSE
9570,Valarie,Ghilks,P.O. Box 4852,Chouteau,OK,74337,405-556-8354,1,1963-04-09,44.87195982204976,painful,INSTITUTIONAL VANDALISM CEMETERY ETC
9571,Kriss,Meeron,8254 Locust St.,Montgomery,IN,47558,812-296-8524,0,1986-05-25,57.37685101790527,youthful,NO PERSON SHALL DISCHARGE ANY FIREARM OR AIR GUN
9572,Lasheena,Ferreres,858 Alder Blvd.,Worcester,MA,01605,857-611-8437,1,1981-05-05,35.09246280564784,crushed,LIABILITY FOR CONDUCT OF ANOTHER ACCOMPLICE
9573,Alandra,Letteresse,4008 Magnolia Ln.,Monticello,AR,71657,870-298-2108,1,1973-05-16,27.647165203405798,revengeful,FALSE SIGNATURES STATEMENTS
9574,Lark,Eye,7278 Palm Avenue,Buford,OH,45110,614-642-4654,1,1954-06-05,80.96632993828233,unjust,REQ VEH FAIL STOP RR CROSSING
9575,Isa,Raw,P.O. Box 9660,Salton City,CA,92275,628-833-3103,1,1968-08-15,93.23128426054953,blamed,LESS THAN THREE PORTABLE WARN DEVICES
9576,Tuwana,Fennick,7824 Linden Avenue,Lexington,KY,40524,364-244-8045,1,1975-03-29,94.51405466105965,crappy,DEC BUS PRACT FALSE WEIGHT OR MEAS
9577,Florentina,Follet,191 Plum Ct.,Hanford,CA,93230,818-196-2455,1,1959-04-09,20.571393062533808,repressed,CORRUPTION OF MINORS
9578,Cyd,Gislebert,5674 Spruce Avenue,Boston,MA,02217,857-961-0575,1,1993-10-02,87.3863370707784,wrong,HUNT ETC BIG GAME W UNLAW DEV
9579,Rebekka,McAteer,7718 Peach Lane,Angoon,AK,99820,907-187-6286,1,1995-02-03,43.991525007353914,ribald,MISBRANDING IDENTIFY CONTROLLED SUBSTANCE
9580,Rosely,Abramamov,1347 Magnolia Way,Carrollton,TX,75011,325-007-4936,1,1969-07-02,66.26163463004846,benevolent,ACCESS DEVICE IS COUNTERFEIT ALTERED INCOMPLETE
9581,Derrick,Caldicot,9162 Yellowwood Ln,South Salem,OH,45681,513-973-2754,0,1963-11-24,92.26136046127614,frisky,IMPROPER PASS ON RIGHT
9582,Melecio,Mapledoram,9837 Apple Ave.,Canton,MI,48187,586-746-8755,0,1970-07-02,85.61774163570914,disconnected,DISCHARGE OF FIREARMS PROHIBITED
9583,Aquil,Dorrance,5033 Gum St.,Mancos,CO,81328,720-109-8235,0,1953-07-27,50.59383189362465,squashed,VIOL RULES REGS REGIST MOTORBOATS
9584,Dionna,Trassler,2178 Crabapple St.,Florissant,CO,80816,303-568-6979,1,1992-02-25,38.23980980359474,trustful,PUBLIC URINATION DEFECATION
9585,Marcellus,Cusworth,1453 Birch Court,Wabasso,MN,56293,320-234-5114,0,1976-09-07,37.83748481295629,indecisive,NEGLECT OF CARE DEPENDENT PERSON
9586,Ceaser,Tidmas,9463 Tulip Tree Ct,Anderson,IN,46013,317-878-2652,0,1953-11-03,29.02542219199697,disdainful,TRANSFEREE ACCEPTS INC DISCLOSURE
9587,Carey,Striker,1838 Palm Road,Ray,OH,45672,513-506-1241,0,1961-12-20,40.930729456252806,contempt,AGGRAVATED ROBBERY
9588,Shawnette,Saleway,1705 Redwood St,Yeso,NM,88136,505-062-8294,1,1990-12-16,32.741007800851044,disturbed,IMPROP REG BY WEIGHT GVWR OR GCWR
9589,Pasqualino,Barnsdall,5793 Redwood Rd,Portage,UT,84331,435-222-1150,0,1990-07-09,50.640060095603395,mystified,CONDUCT RELATING TO SEX OFFENDERS WITHHOLD INFORMATION OR DOES NOT NOTIF
9590,Danetta,Feldmesser,7628 Willow Ln.,Richford,VT,05476,802-643-4956,1,1985-01-10,11.954424040448856,naive,FAIL TO SIGN APPLICATION
9591,Amrit,Allon,9173 Willow St.,Rosario,PR,00636,939-612-1451,0,1982-09-12,81.03847349687261,defenseless,ACCESS DEVICE IS COUNTERFEIT ALTERED INCOMPLETE
9592,Maclovio,Crisall,P.O. Box 1075,Fort Pierce,FL,34945,904-116-2396,0,1952-12-10,52.581774738034134,mixed,EXCEED 8 FT WIDTH
9593,Pessie,Heppenspall,2859 Holly Lane,Bryson City,NC,28713,919-295-1234,1,1990-12-24,15.210920498343967,cautious,INCEST OF MINOR COMPLAINANT UNDER 13 YEARS
9594,Amyjo,Danton,P.O. Box 6661,Crooks,SD,57020,605-674-6414,1,1967-11-01,92.75613260885203,not,AGGRAV INDEC ASSLT OTH UNAW
9595,Ladell,Rhelton,3313 Oak Ave,Calder,ID,83808,208-654-5691,0,1965-10-31,40.04164823324133,alive,OPEN CONTAINERS PROHIBITED
9596,Tiesha,Wintle,2748 Holly Blvd.,Columbus,OH,43211,937-157-2062,1,1962-10-09,11.384178347417999,jinxed,DISCH FIRE ARROW RANDOM FRIGHT BIG GAME
9597,Jhonathan,Stryde,1134 Magnolia Court,Selma,VA,24474,276-620-3809,0,1988-01-26,11.860120880159158,quixotic,EXCEED 65 MPH FOR ALL VEHICLES BY 59 MPH
9598,Fahm,Kezourec,9982 Sumac Ave.,Niagara Falls,NY,14305,914-055-5308,1,1965-03-19,62.36255576672613,glorious,PROCURE FOR SELF OTHER DRUG BY USE FALSE STATMT
9599,Briona,Tupp,1978 Gum Court,Sacramento,CA,94294,530-194-7043,1,1951-10-21,56.93327390041457,admired,EXCEED 55 MPH IN OTHER LOC BY 49 MPH
9600,Kadi,Fleischer,8891 Linden St,Revere,MA,02151,774-882-8318,1,1993-01-07,52.04261627929073,replenished,DRVG UND INF ALCO 7TH OFF
9601,Montell,Kempster,789 Hawthorn Court,Farmer,OH,43520,234-175-1832,0,1995-08-01,41.866734510995855,serene,TAMPER WITH PUBLIC RECORD INFORMATION
9602,Gonsalo,Roundtree,346 Apple Ave.,Baltimore,MD,21278,443-395-8880,0,1957-10-19,42.330488180525144,manipulated,FAIL DISTILL WINERIES TO GET LIC
9603,Eunique,Torrisi,1190 Tulip Tree Court,Mount Carmel,UT,84755,435-567-4285,1,1996-11-25,36.829753022556254,down,AGGRAVATED INDECENT ASSAULT BY FORCIBLE COMPLUSION
9604,Jillaine,Dummett,8810 Birch Ave,Boise,ID,83701,986-995-3890,1,1950-09-18,58.30796646629936,unconcerned,UNLAWFUL TO POSSESS DEVICE EQUIPMENT MATERIAL TAMPERED WITH IN VIOLATION OF ACT
9605,Andres,Allone,5515 Plum Ave,Allenton,WI,53002,608-043-3789,0,1981-04-15,38.067263987658364,melancholic,INTENTIONALLY DAMAGE SURVEY MONUMENT
9606,Anmol,Folliott,P.O. Box 5190,Ledbetter,KY,42058,270-352-0763,0,1967-08-19,99.76050937797837,hateful,EXCEED 25 MPH RESIDENCE DIST BY 19 MPH
9607,Marsela,Spileman,234 Peach Ave.,North Collins,NY,14111,680-353-4917,1,1956-05-22,15.330855723498587,desperate,DRIVING WITH SUSPENDED LICENSE
9608,Shaune,Goodenough,9345 Juniper Ln.,Sunflower,AL,36581,205-538-6965,1,1983-07-30,69.70803177079688,inclusive,EXCEED MAX SPEED LIM ESTB BY 22 MPH
9609,Tikia,Derham,1597 Sumac Street,Sacramento,CA,94206,628-755-8895,1,1997-01-01,23.023056106880396,sluggish,REQUIREMENT OF VOLUNTARY ACT
9610,Tuyen,Noteyoung,1538 Gum Ln,Tacoma,WA,98422,253-132-2401,1,1982-09-05,10.435208274241795,glorious,EXCEED 55 MPH IN OTHER LOC BY 13 MPH
9611,Jenney,Quarrell,2810 Pear Lane,Pittsfield,VT,05762,802-056-7692,1,1956-03-25,47.96736640320879,worldly,THREAT UNLAW HARM TO INFL JUDIICIAL ADM PROCESS
9612,Racheal,Petricek,8881 Linden Lane,Fort Myers,FL,33905,407-364-0960,1,1968-08-15,91.73033446534757,mocked,FAIL TO OBTAIN KENNEL LICENSE
9613,Shandel,Dewar,7627 Alder Circle,Loma,CO,81524,720-888-3049,1,1975-12-20,92.07561184560497,victorious,NOISE LIMITATIONS
9614,Ozie,Ure,697 Tupelo Ln.,Warner,SD,57479,605-834-2218,1,1997-01-16,66.15045244399325,dreary,FURNISH LIQ MALT BREWED BEV CERTAIN PER
9615,Devora,Lowings,P.O. Box 1992,Mountainville,NY,10953,845-379-6977,1,1988-08-15,50.74689475449685,worldly,GENERAL PROVISIONS NUISANCES
9616,Selma,Gelsthorpe,7223 Pear Rd.,Somerville,IN,47683,930-375-9630,1,1988-08-24,65.73116805823247,burdened,DEFIANT TRESPASSING
9617,Brice,Wilderspoon,3361 Elderberry Road,Fieldale,VA,24089,571-083-9394,0,1964-11-05,78.4657853318591,adrift,UNLAWFUL TO POSSESS DEVICE EQUIPMENT MATERIAL TAMPERED WITH IN VIOLATION OF ACT
9618,Sanchez,McCroary,599 Hawthorn St,Nemaha,IA,50567,319-625-2647,0,1951-03-30,98.32858211610535,welcoming,NOT TO ACT AS BROKER OF VEHICLES
9619,Rebbeca,Alsop,8136 Linden Ct.,Milford,MI,48380,269-330-4324,1,1952-03-13,95.99166954121331,restless,TAMPER RECORDS OR ID PERSNAL PROP
9620,Jenise,Schulter,9017 Yellowwood Way,Cumberland,MD,21504,410-934-5440,1,1992-06-10,74.98462779648182,degraded,FURNISHING DRUG FREE URINE USE OR ATTEMPT
9621,Destyni,Lewens,8436 Oak Way,Bel Air,MD,21014,240-601-1672,1,1974-05-10,33.03532643937441,eager,POSSESS CONTROL SUBS CONTRABAND INMATE
9622,Daniqua,Laydon,3065 Ash Lane,Littcarr,KY,41834,364-479-4152,1,1979-07-27,32.34113668885732,treasured,FAIL TO NOTIFY CHANGE IN ADDRESS
9623,Petros,Kmiec,2646 Oak Road,New York,NY,10162,718-154-9748,0,1988-02-29,99.64300452562831,patronizing,OBTAIN LICENSE PRIOR TO BEGINNING OF BUSINESS
9624,Richar,Tanswill,3113 Maple Way,Gig Harbor,WA,98335,206-912-7832,0,1974-11-04,35.3103051672935,hysterical,EXCEED MAX SPEED LIM ESTB BY 49 MPH
9625,Christos,Sterland,4269 Magnolia Way,Wyandanch,NY,11798,838-148-8340,0,1969-06-12,45.84548216694308,mistreated,EXCEED 25 MPH RESIDENCE DIST BY 46
9626,Nakesha,Airdrie,P.O. Box 7685,Pettus,TX,78146,956-937-2848,1,1967-06-05,47.52239058959649,degraded,FAIL TO OBTAIN SEINE
9627,Tyisha,McGeady,6618 Redwood Blvd.,Marion,IN,46952,765-147-2202,1,1953-01-09,60.23562654757984,foreboding,DUI HIGH RTE OF ALC BAC 10 16 4TH OFF
9628,Ivet,Epgrave,4391 Maple Ct,Seneca,NE,69161,402-788-2327,1,1985-02-10,60.419810216417105,exuberant,ILLEGAL PARK PUBLIC PRIVATE DRIVEWAY
9629,Maryellen,Riddich,2014 Tulip Tree Ave,New York,NY,10270,631-410-6070,1,1984-07-16,87.2087994077614,shamed,UNAUTH OPERATION OF PREEMPTIVE TRAFFIC DEVICE
9630,Caren,Sukbhans,1440 Oak Lane,Minneola,FL,34755,904-557-6375,1,1963-06-25,35.77441396948598,owned,POSSESSION OF OPEN CONTAINER IN PUBLIC
9631,Chee,Filgate,P.O. Box 1551,Rayle,GA,30660,770-177-0752,0,1970-02-14,39.658785361879396,forgiving,DR UNREGIST VEH
9632,Taras,Eringey,9896 Linden Court,Elizaville,NY,12523,516-123-2634,0,1953-05-24,55.44155097498827,mystified,DUI CONTROLLED SUBSTANCE SCHEDULE 2 OR 3 3RD OFFENSE
9633,Soleil,Dangerfield,7878 Sumac St.,Buffalo,NY,14210,934-079-7215,1,1979-10-26,28.868510297108845,disorganized,ALLOW GAMBLING
9634,Whitney,Vinas,3520 Cherry Ave.,Rockville,MO,64780,314-553-2623,1,1958-11-25,58.292109008302965,robbed,REGULATIONS FOR DISPOSAL OF COMBUSTIBLE REFUSE BY BURNING
9635,Mistie,Cafferky,8023 Cherry Ct.,Rush Springs,OK,73082,405-032-9512,1,1987-01-01,69.3361791093992,faithful,POSTING HIGH DRUG ACTIVITY AREA
9636,Glynda,Bachura,773 Tulip Tree Boulevard,Strawberry,AR,72469,501-232-7755,1,1973-07-24,48.70045181770322,forthright,LIQUOR CONSUMPTION ON STREETS SIDEWALKS
9637,Lupe,Warriner,479 Ash Avenue,Franklin,OH,45005,740-217-1074,1,1988-09-13,46.15910857941947,playful,EXCEED 35 MPH IN URBAN DIST BY 38 MPH
9638,Lovette,Stump,3768 Linden Ct.,Brule,WI,54820,715-055-8568,1,1960-12-04,54.144949922754215,torn,SEXUAL ABUSE OF CHILDREN POSSESSION OF CHILD PORNOGRAPHY
9639,Aletha,Codner,1350 Dogwood Ct.,Avera,GA,30803,478-215-2927,1,1964-10-01,57.15736171489819,tarnished,EXCEED MAX SPEED LIM ESTB BY 22 MPH
9640,Alfie,Lysons,4993 Walnut Way,Fairchance,PA,15436,412-476-8137,0,1951-01-01,33.75539795895642,burdened,PEDALCYCLES PROHIBIT ON FREEWAY
9641,Jaymee,Banghe,9994 Linden Ave,Daytona Beach,FL,32198,786-905-2129,1,1952-10-14,51.31413102792093,right,LITTERING OR DUMPING ON VACANT LOTS
9642,Dwayne,Sanper,5506 Oak Rd.,Stevenson,MD,21153,301-475-5222,0,1991-08-10,97.6546927274433,doubtful,DISORDERLY CONDUCT ENGAGES IN FIGHTING ETC
9643,Derius,Lubeck,139 Gum Court,Macon,GA,31221,706-141-0676,0,1977-05-20,48.25809199312245,silly,MURDER OF A LAW ENFORCEMENT OFFICER OF THE FIRST DEGREE
